#
# Aggregated Blocklist for AbuseIPDB: Indonesia most reported IP addresses.
#
# Number of ips:          521
# Last updated:           2026-09-01 04:18:16
#
# Source:                 https://github.com/borestad/blocklist-abuseipdb
# Stats:                  https://github.com/borestad/blocklist-abuseipdb/tree/main/stats
# Credits 1:              https://www.abuseipdb.com - please support them!
# Credits 2:              https://ipinfo.io - The Trusted Source For IP Address Data
#
202.57.22.68     # ID  AS9341    PT INDONESIA COMNETS PLUS
202.59.207.54    # ID  AS63859   PT. Eka Mas Republik
202.75.96.89     # ID  AS45710   Yudhawira Khatulistiwa, PT
202.77.108.186   # ID  AS9905    Linknet ASN
202.8.29.206     # ID  AS45724   Multi Media Access, PT
202.93.133.140   # ID  AS4382    PT. Indonusa System Integrator Prima
202.93.228.123   # ID  AS38758   PT. HIPERNET INDODATA
203.142.72.194   # ID  AS17451   BIZNET NETWORKS
203.153.123.55   # ID  AS38505   PT Graha Multimedia Nusantara
203.175.124.198  # ID  AS139952  PT Trisari Data Indonusa
203.175.125.146  # ID  AS139952  PT Trisari Data Indonusa
203.175.125.36   # ID  AS139952  PT Trisari Data Indonusa
203.194.113.225  # ID  AS58487   CV. Rumahweb Indonesia
203.201.164.82   # ID  AS9794    PT. Core Mediatech (D-NET)
203.30.237.34    # ID  AS55666   PT Media Sarana Data
203.83.45.43     # ID  AS63859   PT. Eka Mas Republik
210.79.142.201   # ID  AS141607  PT Gayatri Lintas Nusantara
210.79.191.170   # ID  AS136052  PT Cloud Hosting Indonesia
210.87.124.27    # ID  AS152059  CV Brawijaya Giga Network
210.87.93.41     # ID  AS149360  PT Indo Telemedia Solusi
222.124.191.185  # ID  AS7713    PT Telekomunikasi Indonesia
222.124.214.14   # ID  AS7713    PT Telekomunikasi Indonesia
223.25.96.181    # ID  AS9341    PT INDONESIA COMNETS PLUS
27.112.70.187    # ID  AS46063   PT.Graha Telekomunikasi Indonesia
27.123.3.206     # ID  AS45706   Tele Globe Global, PT
27.123.7.170     # ID  AS45706   Tele Globe Global, PT
27.50.20.36      # ID  AS131111  PT Mora Telematika Indonesia
34.101.120.104   # ID  AS396982  Google LLC
34.101.137.140   # ID  AS396982  Google LLC
34.101.138.229   # ID  AS396982  Google LLC
34.101.152.138   # ID  AS396982  Google LLC
34.101.183.195   # ID  AS396982  Google LLC
34.101.202.70    # ID  AS396982  Google LLC
34.101.217.251   # ID  AS396982  Google LLC
34.101.254.18    # ID  AS396982  Google LLC
34.101.35.156    # ID  AS396982  Google LLC
34.101.67.50     # ID  AS396982  Google LLC
34.34.217.220    # ID  AS396982  Google LLC
34.50.106.137    # ID  AS396982  Google LLC
34.50.110.149    # ID  AS396982  Google LLC
34.50.125.193    # ID  AS396982  Google LLC
34.50.127.84     # ID  AS396982  Google LLC
34.50.79.219     # ID  AS396982  Google LLC
34.50.96.30      # ID  AS396982  Google LLC
34.50.97.71      # ID  AS396982  Google LLC
34.50.99.237     # ID  AS396982  Google LLC
36.37.73.242     # ID  AS4800    PT Aplikanusa Lintasarta
36.64.1.29       # ID  AS7713    PT Telekomunikasi Indonesia
36.64.10.42      # ID  AS7713    PT Telekomunikasi Indonesia
36.64.131.68     # ID  AS7713    PT Telekomunikasi Indonesia
36.64.33.82      # ID  AS7713    PT Telekomunikasi Indonesia
36.64.36.101     # ID  AS7713    PT Telekomunikasi Indonesia
36.64.68.99      # ID  AS7713    PT Telekomunikasi Indonesia
36.66.16.233     # ID  AS7713    PT Telekomunikasi Indonesia
36.66.209.66     # ID  AS7713    PT Telekomunikasi Indonesia
36.67.154.13     # ID  AS7713    PT Telekomunikasi Indonesia
36.67.186.142    # ID  AS7713    PT Telekomunikasi Indonesia
36.67.6.139      # ID  AS7713    PT Telekomunikasi Indonesia
36.71.176.47     # ID  AS7713    PT Telekomunikasi Indonesia
36.78.150.237    # ID  AS7713    PT Telekomunikasi Indonesia
36.78.151.162    # ID  AS7713    PT Telekomunikasi Indonesia
36.78.220.175    # ID  AS7713    PT Telekomunikasi Indonesia
36.78.222.58     # ID  AS7713    PT Telekomunikasi Indonesia
36.83.215.173    # ID  AS7713    PT Telekomunikasi Indonesia
36.88.16.31      # ID  AS7713    PT Telekomunikasi Indonesia
36.89.252.58     # ID  AS7713    PT Telekomunikasi Indonesia
36.91.101.202    # ID  AS7713    PT Telekomunikasi Indonesia
36.92.140.209    # ID  AS7713    PT Telekomunikasi Indonesia
36.92.41.115     # ID  AS7713    PT Telekomunikasi Indonesia
36.92.51.147     # ID  AS7713    PT Telekomunikasi Indonesia
36.92.84.130     # ID  AS7713    PT Telekomunikasi Indonesia
36.93.144.67     # ID  AS7713    PT Telekomunikasi Indonesia
36.93.152.155    # ID  AS7713    PT Telekomunikasi Indonesia
36.93.154.207    # ID  AS7713    PT Telekomunikasi Indonesia
36.93.21.138     # ID  AS7713    PT Telekomunikasi Indonesia
36.93.249.106    # ID  AS7713    PT Telekomunikasi Indonesia
36.94.9.51       # ID  AS7713    PT Telekomunikasi Indonesia
36.95.14.145     # ID  AS7713    PT Telekomunikasi Indonesia
36.95.221.140    # ID  AS7713    PT Telekomunikasi Indonesia
36.95.228.227    # ID  AS7713    PT Telekomunikasi Indonesia
38.103.250.151   # ID  AS152436  PT Erajaya Telco Indonesia
38.253.224.26    # ID  AS174     Cogent Communications, LLC
38.253.224.3     # ID  AS174     Cogent Communications, LLC
38.253.224.30    # ID  AS174     Cogent Communications, LLC
38.253.224.32    # ID  AS174     Cogent Communications, LLC
38.253.224.38    # ID  AS174     Cogent Communications, LLC
38.253.224.4     # ID  AS174     Cogent Communications, LLC
38.253.224.40    # ID  AS174     Cogent Communications, LLC
38.253.224.41    # ID  AS174     Cogent Communications, LLC
38.253.224.42    # ID  AS174     Cogent Communications, LLC
38.253.239.66    # ID  AS141146  PT Indonesia Telekomunikasi Teknologi
39.194.1.116     # ID  AS23693   PT. Telekomunikasi Selular
39.194.2.245     # ID  AS23693   PT. Telekomunikasi Selular
41.216.177.55    # ID  AS139989  CV Atha Media Prima
41.216.178.119   # ID  AS139989  CV Atha Media Prima
43.129.53.19     # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.133.139.6     # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.133.140.5     # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.157.200.91    # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.157.203.234   # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.157.230.160   # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.165.195.234   # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.165.197.116   # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.165.198.144   # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.165.198.224   # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.165.198.5     # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.173.1.57      # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.173.1.69      # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.173.30.227    # ID  AS132203  Tencent Building, Kejizhongyi Avenue
43.243.142.42    # ID  AS131111  PT Mora Telematika Indonesia
43.245.248.2     # ID  AS131740  PT Smart Media Pratama
43.248.213.232   # ID  AS58474   PT. MATRIXNET GLOBAL INDONESIA
43.248.27.115    # ID  AS18103   Neuviz Net
43.252.107.148   # ID  AS45305   Lintas Data Prima, PT
45.157.16.157    # ID  -         -
45.198.148.48    # ID  AS63859   PT. Eka Mas Republik
49.0.24.107      # ID  AS17995   PT iForte Global Internet
49.0.3.142       # ID  AS55701   PT. Usaha Adisanggoro
59.153.80.34     # ID  AS56233   PT Asia Teknologi Solusi
66.96.241.52     # ID  AS133798  PT. Smartfren Telecom, Tbk
69.5.20.133      # ID  AS150436  Byteplus Pte. Ltd.
69.5.20.205      # ID  AS150436  Byteplus Pte. Ltd.
69.5.20.232      # ID  AS150436  Byteplus Pte. Ltd.
69.5.21.194      # ID  AS150436  Byteplus Pte. Ltd.
69.5.23.222      # ID  AS150436  Byteplus Pte. Ltd.
69.5.7.218       # ID  AS150436  Byteplus Pte. Ltd.
8.215.69.55      # ID  AS45102   Alibaba (US) Technology Co., Ltd.
8.215.85.137     # ID  AS45102   Alibaba (US) Technology Co., Ltd.
9.154.222.189    # ID  AS131111  PT Mora Telematika Indonesia
